episodio,pasos,recompensa
901,73756,488.56418
902,73876,651.1112
903,74000,590.8078
904,74092,486.34836
905,74199,602.4362
906,74282,449.0593
907,74410,588.3481
908,74522,616.88324
909,74611,486.94446
910,74728,640.8979
911,74822,496.573
912,75004,970.1545
913,75138,658.51855
914,75307,821.2347
915,75413,565.21063
916,75520,571.1495
917,75649,681.8901
918,75766,542.1543
919,75878,563.533
920,75964,424.55783
921,76062,489.78983
922,76158,471.39505
923,76254,512.3486
924,76385,618.1276
925,76495,523.8254
926,76601,532.6681
927,76709,567.82275
928,76785,365.23325
929,76918,705.6456
930,77005,431.19742
931,77140,696.9319
932,77268,645.3628
933,77363,477.9424
934,77440,409.10217
935,77537,515.09784
936,77629,485.0858
937,77737,577.76544
938,77829,519.1538
939,77938,568.206
940,78042,518.5978
941,78143,512.15344
942,78239,489.57516
943,78321,422.7857
944,78449,660.88116
945,78602,749.22327
946,78803,1079.78
947,78925,567.8135
948,79019,511.83917
949,79111,488.8922
950,79231,644.53955
951,79346,614.5504
952,79505,834.4651
953,79591,471.13785
954,79739,809.7323
955,79868,647.2118
956,80081,1048.3077
957,80165,451.1402
958,80257,448.76373
959,80379,649.8283
960,80483,534.9991
961,80580,499.51785
962,80671,495.36264
963,80758,462.01276
964,80835,404.076
965,80923,437.7223
966,81014,475.182
967,81112,507.43048
968,81190,417.00632
969,81271,434.52087
970,81346,383.7151
971,81453,568.1009
972,81573,574.2533
973,81703,709.8247
974,81771,311.39117
975,81934,829.51
976,82029,463.07767
977,82129,517.3494
978,82192,310.1111
979,82269,412.3316
980,82363,475.40427
981,82478,630.8467
982,82626,790.62134
983,82812,963.43256
984,82916,517.8995
985,83051,715.972
986,83138,441.19763
987,83233,469.44458
988,83349,549.95166
989,83496,746.46515
990,83633,701.2564
991,83789,718.1417
992,83879,417.6037
993,83994,543.1918
994,84108,526.83997
995,84210,541.80664
996,84308,459.70218
997,84449,664.56885
998,84544,510.41913
999,84656,535.04895
1000,84761,561.9961
1001,84875,528.5813
1002,84961,416.03748
1003,85069,539.4216
1004,85255,990.5143
1005,85424,917.6507
1006,85542,579.1796
1007,85612,385.57428
1008,85763,774.8674
1009,85868,505.55026
1010,85968,451.66098
1011,86080,611.3909
1012,86228,772.45404
1013,86315,383.56076
1014,86431,521.7611
1015,86525,489.9319
1016,86663,733.5245
1017,86892,1163.2333
1018,87026,687.7771
1019,87134,580.84906
1020,87211,434.5566
1021,87299,443.39444
1022,87526,1115.214
1023,87630,504.09665
1024,87733,556.33655
1025,87834,459.2655
1026,87943,595.7102
1027,88046,485.5699
1028,88228,879.1142
1029,88319,463.2894
1030,88447,700.3273
1031,88595,786.0768
1032,88696,546.79224
1033,88890,1070.8546
1034,88973,392.70596
1035,89105,710.4458
1036,89213,514.3837
1037,89337,639.28546
1038,89420,402.26578
1039,89538,584.6754
1040,89626,414.19113
1041,89703,347.28876
1042,89860,875.73865
1043,89963,550.51166
1044,90070,561.598
1045,90181,610.5588
1046,90343,810.6982
1047,90478,721.81946
1048,90561,464.83948
1049,90652,489.2631
1050,90773,605.6617
1051,90894,626.8926
1052,90997,556.60706
1053,91121,654.0415
1054,91208,479.85794
1055,91305,503.56433
1056,91367,295.01212
1057,91534,865.0833
1058,91666,689.8553
1059,91771,543.38464
1060,91915,744.7127
1061,92002,474.75708
1062,92115,542.20624
1063,92213,497.79312
1064,92318,524.84827
1065,92382,355.47244
1066,92463,446.42297
1067,92570,606.1782
1068,92695,658.46857
1069,92769,412.1263
1070,92857,491.39334
1071,92950,514.24896
1072,93053,488.51968
1073,93142,488.96893
1074,93233,500.34256
1075,93325,426.0514
1076,93450,612.2681
1077,93625,912.6828
1078,93710,435.19257
1079,93823,614.0628
1080,93918,471.07443
1081,94017,550.5834
1082,94235,1124.0638
1083,94390,803.15857
1084,94528,715.28766
1085,94633,567.6782
1086,94747,583.389
1087,94855,533.4906
1088,94993,732.1356
1089,95137,773.45135
1090,95293,809.06775
1091,95409,611.30493
1092,95528,542.2991
1093,95643,551.4815
1094,95769,602.8552
1095,95919,690.82355
1096,96020,534.23785
1097,96214,1023.2496
1098,96356,772.74725
1099,96464,523.95386
1100,96568,478.0179
1101,96674,561.8512
1102,96841,832.3998
1103,96954,524.27814
1104,97076,580.4448
1105,97225,708.1781
1106,97324,473.77097
1107,97563,1242.5802
1108,97692,653.76294
1109,97816,655.3065
1110,97924,528.14056
1111,98022,446.05582
1112,98174,789.6693
1113,98277,522.31464
1114,98384,586.5012
1115,98560,896.0382
1116,98680,562.18005
1117,98853,914.21405
1118,98960,594.7036
1119,99086,629.4355
1120,99175,483.89316
1121,99261,399.09158
1122,99416,819.2546
1123,99517,559.3507
1124,99640,626.4589
1125,99763,659.7731
1126,99888,670.94836
1127,100025,714.05835
1128,100187,807.3995
