episodio,pasos,recompensa
906,76863,692.41943
907,76963,461.91812
908,77044,434.05148
909,77189,604.8635
910,77333,756.3913
911,77427,477.98325
912,77622,879.03143
913,77715,479.45862
914,77819,493.7061
915,77989,922.03406
916,78423,2132.4985
917,78529,582.6303
918,78728,1001.1208
919,78861,599.33
920,78966,550.6496
921,79050,423.12927
922,79144,491.49548
923,79252,585.70856
924,79353,538.4831
925,79461,478.3402
926,79550,475.1327
927,79639,468.80615
928,79862,1140.8651
929,79966,471.81885
930,80170,1070.0558
931,80293,648.97144
932,80410,617.1462
933,80574,858.8152
934,80690,522.3481
935,80849,817.01196
936,80977,643.0337
937,81062,459.7016
938,81217,791.31134
939,81325,580.1902
940,81497,853.32715
941,81621,598.02905
942,81776,802.33014
943,81912,697.2646
944,81996,446.7792
945,82103,535.0047
946,82195,419.40195
947,82272,399.50854
948,82418,688.6762
949,82547,672.048
950,82700,815.16583
951,82935,1193.5197
952,83049,606.89935
953,83165,615.87555
954,83227,331.1832
955,83379,807.0817
956,83502,626.16907
957,83592,444.46902
958,83702,583.1814
959,83827,668.8529
960,84009,811.05273
961,84136,616.1438
962,84342,1034.0701
963,84520,932.7928
964,84678,805.66626
965,84776,438.80884
966,84873,527.11554
967,85001,653.8203
968,85107,501.4138
969,85225,614.7957
970,85341,618.1892
971,85438,434.7902
972,85566,682.6392
973,85684,527.76086
974,85814,663.0151
975,85974,691.144
976,86273,1369.8654
977,86401,598.68713
978,86609,1087.9401
979,86906,1489.038
980,87066,754.1453
981,87201,612.749
982,87317,533.79004
983,87499,948.5946
984,87817,1566.452
985,87891,397.8116
986,88227,1636.6864
987,88394,820.47217
988,88562,850.69055
989,88735,886.50977
990,88942,989.78766
991,89071,670.5133
992,89195,660.23566
993,89297,489.6982
994,89533,1169.5426
995,89713,815.1409
996,89812,534.36884
997,89926,509.4842
998,90019,437.98224
999,90106,428.15472
1000,90218,519.42804
1001,90342,600.2399
1002,90802,2267.2415
1003,90879,366.88034
1004,91124,1262.6866
1005,91230,518.8197
1006,91361,619.975
1007,91610,1294.778
1008,91719,473.44052
1009,91831,604.112
1010,91975,763.1116
1011,92081,510.29
1012,92214,664.87195
1013,92368,803.9815
1014,92481,575.0611
1015,92608,669.0658
1016,92947,1598.3165
1017,93149,1028.7537
1018,93316,881.09875
1019,93403,459.53253
1020,93823,2102.927
1021,93989,857.5449
1022,94161,888.37994
1023,94269,544.3242
1024,94436,875.6839
1025,94544,551.58417
1026,94708,788.5657
1027,94897,966.6531
1028,95018,649.1194
1029,95204,965.45465
1030,95376,921.84644
1031,95570,942.22375
1032,95672,478.60336
1033,95927,1325.8241
1034,96139,1084.8428
1035,96317,784.56995
1036,96440,601.97656
1037,96715,1388.3937
1038,96800,380.53845
1039,96968,867.1566
1040,97173,1072.2754
1041,97319,744.7237
1042,97563,1223.9865
1043,97794,1171.1761
1044,98029,1165.6309
1045,98190,817.3365
1046,98325,659.05554
1047,98555,1117.67
1048,98688,697.0039
1049,98855,822.1337
1050,99186,1705.5522
1051,99463,1377.1125
1052,99680,1023.26196
1053,99769,434.0365
1054,99962,1004.09467
1055,100064,520.14905
1056,100204,723.255
1057,100327,612.14026
1058,100627,1521.4512
1059,100963,1605.9086
1060,101154,1004.2172
1061,101388,1104.7572
1062,101522,609.10406
1063,101643,526.7625
1064,101800,773.55505
1065,101946,769.4353
1066,102286,1748.62
1067,102543,1325.7853
1068,102719,831.1398
1069,102842,609.9248
1070,103026,976.48413
1071,103117,471.1822
1072,103350,1084.4755
1073,103575,1188.3772
1074,103744,824.9408
1075,103842,474.0155
1076,103928,419.67596
1077,104056,576.42163
1078,104258,1020.6631
1079,104545,1471.1859
1080,104742,997.3959
1081,104971,1155.465
1082,105088,618.67017
1083,105182,500.0172
1084,105220,191.03766
1085,105385,815.09186
1086,105565,943.30975
1087,105804,1089.7925
1088,106046,1154.2477
1089,106265,1077.8484
1090,106398,716.2288
1091,106686,1472.3828
1092,106804,567.49634
1093,106916,582.20715
1094,107106,992.56824
1095,107181,341.85516
1096,107563,1920.9276
1097,107657,490.67502
1098,107759,545.4213
1099,107884,616.68286
1100,108083,988.0276
1101,108212,660.3228
1102,108375,869.20734
1103,108588,1016.5667
1104,108708,620.99744
1105,108896,953.53503
1106,108999,505.20322
1107,109192,988.5258
1108,109296,554.05005
1109,109401,511.65036
1110,109510,566.10486
1111,109725,1117.2029
1112,109989,1345.2299
1113,110099,556.3209
1114,110259,869.0295
1115,110549,1483.2303
1116,110870,1637.5895
1117,111002,689.6182
1118,111260,1295.8826
1119,111450,991.3574
1120,111674,1075.447
1121,111920,1280.8684
1122,112106,967.2225
1123,112305,1031.0852
1124,112483,799.40796
1125,112706,1165.79
1126,112878,858.8512
1127,113070,993.91693
1128,113199,699.01984
1129,113360,837.2945
1130,113501,755.4838
1131,113641,728.2997
1132,113972,1537.5575
1133,114102,679.38367
1134,114224,628.3375
1135,114569,1788.9529
1136,114708,680.7707
1137,114926,1186.4987
1138,115068,721.7208
1139,115396,1590.3429
1140,115511,593.0314
1141,115900,1913.8582
1142,116141,1255.026
1143,116247,566.8598
1144,116505,1335.1466
1145,116571,328.94196
1146,116724,806.3942
1147,117030,1570.6375
1148,117127,529.95825
1149,117209,422.92352
1150,117524,1646.2017
1151,117983,2309.385
1152,118092,512.7423
1153,118405,1547.3713
1154,118664,1330.2279
1155,119174,2587.8638
1156,119284,538.28424
1157,119601,1645.2122
1158,119704,510.09186
1159,119802,525.9165
1160,120086,1442.4998
1161,120251,840.29016
1162,120419,905.8051
1163,120610,995.1153
1164,120814,1054.8127
1165,121038,1168.6028
1166,121148,604.8326
1167,121281,688.7709
1168,121591,1582.4391
1169,121804,1116.6985
1170,122049,1283.6068
1171,122230,920.42505
1172,122366,725.35706
1173,122470,492.55884
1174,122697,1150.8859
1175,122878,954.6742
1176,123028,817.9799
1177,123267,1166.8528
1178,123483,1082.3549
1179,123761,1404.0085
1180,124031,1441.1672
1181,124230,1064.9923
1182,124553,1555.3584
1183,124805,1278.7491
1184,124999,1006.0705
1185,125405,2088.3716
1186,125710,1454.7865
1187,125822,490.88126
1188,126009,952.5485
1189,126189,931.3686
1190,126395,1053.6838
1191,126538,775.4001
1192,126770,1185.0182
1193,126921,815.24365
1194,127096,828.493
1195,127314,1101.1023
1196,127503,960.4435
1197,127618,608.3595
1198,127757,737.6043
1199,127927,822.5224
1200,128072,792.2968
1201,128279,1084.7899
1202,128389,607.4606
1203,128658,1406.0643
1204,128850,968.2544
1205,128987,666.7168
1206,129175,993.62177
1207,129330,819.3219
1208,129604,1430.401
1209,129761,841.7597
1210,130032,1360.6292
1211,130142,588.02704
1212,130420,1442.4442
1213,130633,1168.8356
1214,130734,526.66614
1215,130987,1339.1368
1216,131173,1001.4505
1217,131257,452.62628
1218,131376,642.80414
1219,131570,1034.6332
1220,131776,980.7395
1221,131976,1091.6615
1222,132156,931.3104
1223,132546,1965.881
1224,132758,1033.8452
1225,132887,662.4493
1226,133019,714.92725
1227,133559,2713.3337
1228,133826,1325.759
1229,133963,730.05927
1230,134109,754.8373
1231,134584,2496.4365
1232,134732,689.65656
1233,135014,1431.9663
1234,135260,1210.2156
1235,135447,974.40625
1236,135555,550.55646
1237,135711,817.5541
1238,135975,1321.2213
1239,136320,1757.294
1240,136441,588.5906
1241,136740,1484.5659
1242,136828,407.75082
1243,137009,877.9276
1244,137197,880.2589
1245,137576,1933.4663
1246,137709,650.5759
1247,137979,1378.6434
1248,138198,1133.1882
1249,138373,880.34106
1250,138675,1565.5043
1251,139140,2390.4517
1252,139782,3254.277
1253,140247,2280.8494
1254,140485,1210.6365
1255,140783,1509.0294
1256,140982,1076.311
1257,141104,568.8232
